Ansley Place - 1536:1314	Market Rent	1045.0
Ansley Place - 1536:1323	Unit Type	A3ap
Ansley Place - 1536:1323	Bed-Bath	N\A
Ansley Place - 1536:1323	Unit SF	751.0
Ansley Place - 1536:1323	Occupancy Status	Vacant
Ansley Place - 1536:1323	Future Rented?	Unrented
Ansley Place - 1536:1323	Made Ready?	Ready
Ansley Place - 1536:1323	Vacancy Cost	987.0
Ansley Place - 1536:1323	Days Vacant	28.0
Ansley Place - 1536:1323	Market Rent	1075.0
Arbors at Tallwood - 1532:007	Unit Type	b1umz
Arbors at Tallwood - 1532:007	Bed-Bath	N\A
Arbors at Tallwood - 1532:007	Unit SF	966.0
Arbors at Tallwood - 1532:007	Occupancy Status	Vacant
Arbors at Tallwood - 1532:007	Future Rented?	Unrented
Arbors at Tallwood - 1532:007	Made Ready?	Ready
Arbors at Tallwood - 1532:007	Vacancy Cost	4370.0
Arbors at Tallwood - 1532:007	Days Vacant	100.0
Arbors at Tallwood - 1532:007	Market Rent	1333.0
Arbors at Tallwood - 1532:023	Unit Type	b1umz
Arbors at Tallwood - 1532:023	Bed-Bath	N\A
Arbors at Tallwood - 1532:023	Unit SF	966.0
Arbors at Tallwood - 1532:023	Occupancy Status	Vacant
Arbors at Tallwood - 1532:023	Future Rented?	Unrented
Arbors at Tallwood - 1532:023	Made Ready?	Ready
Arbors at Tallwood - 1532:023	Vacancy Cost	874.0
Arbors at Tallwood - 1532:023	Days Vacant	20.0
Arbors at Tallwood - 1532:023	Market Rent	1333.0
